ncessch,year,school_name,Include,exclude,school_status,school_type,charter,school_level,enrollment,virtual,magnet,street_location,city_location
120087004096.00,2007,MACFARLANE PARK ELEMENTARY MAGNET SCHOOL,1,FALSE,open,regular school,no,primary,365,no,Yes,1721 N MACDILL AVE,TAMPA
120087004096.00,2008,MACFARLANE PARK ELEMENTARY MAGNET SCHOOL,1,FALSE,open,regular school,no,primary,366,no,Yes,1721 NORTH MACDILL AVE,TAMPA
120087004096.00,2009,MACFARLANE PARK ELEMENTARY MAGNET SCHOOL,1,FALSE,open,regular school,no,primary,368,no,Yes,1721 NORTH MACDILL AVE,TAMPA
120087004096.00,2010,MACFARLANE PARK ELEMENTARY MAGNET SCHOOL,1,FALSE,open,regular school,no,primary,371,no,Yes,1721 NORTH MACDILL AVE,TAMPA
120087004096.00,2011,MACFARLANE PARK ELEMENTARY MAGNET SCHOOL,1,FALSE,open,regular school,no,primary,370,no,Yes,1721 NORTH MACDILL AVE,TAMPA
120087004096.00,2012,MACFARLANE PARK ELEMENTARY MAGNET SCHOOL,1,FALSE,open,regular school,no,primary,363,no,Yes,1721 NORTH MACDILL AVE,TAMPA
120087004096.00,2013,MACFARLANE PARK ELEMENTARY MAGNET SCHOOL,1,FALSE,open,regular school,no,primary,362,no,Yes,1721 NORTH MACDILL AVE,TAMPA
120087004096.00,2014,MACFARLANE PARK ELEMENTARY MAGNET SCHOOL,1,FALSE,open,regular school,no,primary,365,no,Yes,1721 N MACDILL AVE,TAMPA
120087004096.00,2015,MACFARLANE PARK ELEMENTARY MAGNET SCHOOL,1,FALSE,open,regular school,no,primary,369,no,Yes,1721 N MACDILL AVE,TAMPA
120087004096.00,2016,MACFARLANE PARK ELEMENTARY MAGNET SCHOOL,1,FALSE,open,regular school,no,primary,361,no,Yes,1721 N MACDILL AVE,TAMPA
120087004096.00,2017,MACFARLANE PARK ELEMENTARY MAGNET SCHOOL,1,FALSE,open,regular school,no,primary,370,no,Yes,1721 N MACDILL AVE,TAMPA
120087004096.00,2018,MACFARLANE PARK ELEMENTARY MAGNET SCHOOL,1,FALSE,open,regular school,no,primary,373,no,Yes,1721 N MACDILL AVE,TAMPA
120087004096.00,2004,MACFARLANE PARK ELEMENTARY SCHOOL,1,FALSE,open,regular school,no,primary,320,no,Missing/not reported,1721 N. MACDILL AVENUE,TAMPA
120048002162.00,1999,MARINE SCIENCE EDUCATION CENTER,0,FALSE,open,regular school,no,,34,no,Missing/not reported,1347 PALMER ST,ATLANTIC BEACH
120048002162.00,2000,MARINE SCIENCE EDUCATION CENTER,0,FALSE,open,regular school,no,high,32,no,Missing/not reported,1347 PALMER ST,ATLANTIC BEACH
120048002162.00,2001,MARINE SCIENCE EDUCATION CENTER,0,FALSE,open,regular school,no,high,32,no,Missing/not reported,Missing/not reported,ATLANTIC BEACH
120048002162.00,2002,MARINE SCIENCE EDUCATION CENTER,0,FALSE,open,regular school,no,high,32,no,Missing/not reported,1347 PALMER ST,ATLANTIC BEACH
120048002162.00,2003,MARINE SCIENCE EDUCATION CENTER,0,FALSE,open,regular school,no,high,34,no,Missing/not reported,1347 PALMER STREET,ATLANTIC BEACH
120048002162.00,2004,MARINE SCIENCE EDUCATION CENTER,0,FALSE,open,regular school,no,high,33,no,Missing/not reported,1347 PALMER STREET,ATLANTIC BEACH
120048002162.00,2005,MARINE SCIENCE EDUCATION CENTER,0,FALSE,open,regular school,no,high,33,no,Missing/not reported,1347 PALMER ST,ATLANTIC BEACH
120048002162.00,2006,MARINE SCIENCE EDUCATION CENTER,0,FALSE,open,regular school,no,high,33,no,No,1347 PALMER ST,ATLANTIC BEACH
120048002162.00,2007,MARINE SCIENCE EDUCATION CENTER,0,FALSE,open,regular school,no,high,37,no,No,1347 PALMER ST,ATLANTIC BEACH
120048002162.00,2008,MARINE SCIENCE EDUCATION CENTER,0,FALSE,open,regular school,no,high,38,no,No,1347 PALMER ST,ATLANTIC BEACH
120048002162.00,2009,MARINE SCIENCE EDUCATION CENTER,0,FALSE,open,regular school,no,high,34,no,No,1347 PALMER ST,ATLANTIC BEACH
120048002162.00,2010,MARINE SCIENCE EDUCATION CENTER,0,FALSE,open,regular school,no,high,35,no,No,1347 PALMER ST,ATLANTIC BEACH
120048002162.00,2011,MARINE SCIENCE EDUCATION CENTER,0,FALSE,open,regular school,no,high,37,no,No,1347 PALMER ST,ATLANTIC BEACH
120048002162.00,2012,MARINE SCIENCE EDUCATION CENTER,0,FALSE,open,regular school,no,high,38,no,No,1347 PALMER ST,ATLANTIC BEACH
120048002162.00,2013,MARINE SCIENCE EDUCATION CENTER,0,FALSE,open,regular school,no,high,34,no,No,1347 PALMER ST,ATLANTIC BEACH
120048002162.00,2014,MARINE SCIENCE EDUCATION CENTER,0,FALSE,open,regular school,no,high,36,no,No,1347 PALMER ST,ATLANTIC BEACH
120048002162.00,2015,MARINE SCIENCE EDUCATION CENTER,0,FALSE,open,regular school,no,high,39,no,No,1347 PALMER ST,ATLANTIC BEACH
120048002162.00,2016,MARINE SCIENCE EDUCATION CENTER,0,FALSE,open,regular school,no,high,38,no,No,1347 PALMER ST,ATLANTIC BEACH
120048002162.00,2017,MARINE SCIENCE EDUCATION CENTER,0,TRUE,open,other/alternative school,no,high,44,no,No,1347 PALMER ST,ATLANTIC BEACH
120048002162.00,2018,MARINE SCIENCE EDUCATION CENTER,0,TRUE,open,other/alternative school,no,high,39,no,No,1347 PALMER ST,ATLANTIC BEACH
120126005612.00,2005,MARION TECHNICAL INSTITUTE,1,FALSE,reopened,regular school,no,high,272,no,Missing/not reported,1614 SE FT. KING STREET,OCALA
120126005612.00,2006,MARION TECHNICAL INSTITUTE,1,FALSE,open,regular school,no,high,322,no,No,1614 SE FT. KING STREET,OCALA
120126005612.00,2007,MARION TECHNICAL INSTITUTE,1,FALSE,open,regular school,no,high,349,no,No,1614 SE FT. KING STREET,OCALA
120126005612.00,2008,MARION TECHNICAL INSTITUTE,1,FALSE,open,regular school,no,high,365,no,No,1614 SE FT. KING ST,OCALA
120126005612.00,2009,MARION TECHNICAL INSTITUTE,1,FALSE,open,regular school,no,high,404,no,No,1614 SE FT. KING ST,OCALA
120126005612.00,2010,MARION TECHNICAL INSTITUTE,1,FALSE,open,regular school,no,high,375,no,Yes,1614 SE FT. KING ST,OCALA
120126005612.00,2011,MARION TECHNICAL INSTITUTE,1,FALSE,open,regular school,no,high,1,no,Yes,1614 SE FT. KING ST,OCALA
120126005612.00,2012,MARION TECHNICAL INSTITUTE,1,FALSE,open,regular school,no,high,1,no,Yes,1614 SE FT. KING ST,OCALA
120126005612.00,2013,MARION TECHNICAL INSTITUTE,1,FALSE,open,regular school,no,high,3,no,Yes,1614 SE FT. KING ST,OCALA
120126005612.00,2014,MARION TECHNICAL INSTITUTE,1,FALSE,open,regular school,no,high,3,no,Yes,1614 SE FT. KING STREET,OCALA
120126005612.00,2015,MARION TECHNICAL INSTITUTE,1,FALSE,open,regular school,no,high,1,no,Yes,1614 SE FT. KING STREET,OCALA
120126005612.00,2016,MARION TECHNICAL INSTITUTE,1,FALSE,open,regular school,no,high,231,no,Yes,1614 SE FT. KING STREET,OCALA
120126005612.00,2017,MARION TECHNICAL INSTITUTE,1,TRUE,open,other/alternative school,no,high,161,no,Yes,1614 E FORT KING ST,OCALA
120126005612.00,2018,MARION TECHNICAL INSTITUTE,1,TRUE,open,other/alternative school,no,high,157,no,Yes,1614 E FORT KING ST,OCALA
120174003498.00,2003,MINNIE K. YOUNG CENTER,0,FALSE,closed,regular school,not applicable,not applicable,0,no,Not applicable,420 N ORANGE STREET,ST. AUGUSTINE
120174003498.00,2001,MINNIE K. YOUNG CENTER    (FORMERLY ANITA YATES EX,0,TRUE,open,other/alternative school,no,primary,35,no,Missing/not reported,Missing/not reported,ST. AUGUSTINE
120174003498.00,2002,MINNIE K. YOUNG CENTER    (FORMERLY ANITA YATES EX,0,FALSE,inactive,regular school,no,not applicable,0,no,Missing/not reported,420 NORTH ORANGE STREET,ST. AUGUSTINE
120174003498.00,2005,MINNIE K. YOUNG-DPP PK,0,FALSE,reopened,regular school,no,primary,3,no,Missing/not reported,420 N ORANGE ST,ST. AUGUSTINE
120174003498.00,2006,MINNIE K. YOUNG-DPP PK,0,FALSE,open,regular school,no,primary,4,no,No,420 N ORANGE ST,ST. AUGUSTINE
120174003498.00,2007,MINNIE K. YOUNG-DPP PK,0,FALSE,open,regular school,no,primary,6,no,No,420 N ORANGE ST,ST. AUGUSTINE
120174003498.00,2008,MKY- HEAD START /DPP PK SCHOOL,0,FALSE,open,regular school,no,other,139,no,No,420 NORTH ORANGE ST,ST. AUGUSTINE
120174003498.00,2009,MKY- HEAD START /DPP PK SCHOOL,0,FALSE,open,regular school,no,other,139,no,No,420 NORTH ORANGE ST,ST. AUGUSTINE
120174003498.00,2010,MKY- HEAD START /DPP PK SCHOOL,0,FALSE,open,regular school,no,other,20,no,No,420 NORTH ORANGE ST,ST. AUGUSTINE
120174003498.00,2011,MKY- HEAD START /DPP PK SCHOOL,0,FALSE,open,regular school,no,other,24,no,No,420 NORTH ORANGE ST,ST. AUGUSTINE
120174003498.00,2012,MKY- HEAD START /DPP PK SCHOOL,0,FALSE,open,regular school,no,other,20,no,No,40 ORANGE ST,ST AUGUSTINE
120174003498.00,2013,MKY- HEAD START /DPP PK SCHOOL,0,FALSE,open,regular school,no,other,9,no,No,40 ORANGE ST,ST AUGUSTINE
120174003498.00,2014,MKY- HEAD START /DPP PK SCHOOL,0,FALSE,open,regular school,no,other,4,no,No,40 ORANGE ST,ST AUGUSTINE
120174003498.00,2015,MKY- HEAD START /DPP PK SCHOOL,0,FALSE,open,regular school,no,other,0,no,No,40 ORANGE ST,ST AUGUSTINE
120174003498.00,2016,MKY- HEAD START /DPP PK SCHOOL,0,FALSE,open,regular school,no,other,5,no,No,40 ORANGE ST,ST AUGUSTINE
120174003498.00,2017,MKY- HEAD START /DPP PK SCHOOL,0,FALSE,open,regular school,no,other,1,no,No,40 ORANGE ST,ST AUGUSTINE
120174003498.00,2018,MKY- HEAD START /DPP PK SCHOOL,0,FALSE,open,regular school,no,other,0,no,No,40 ORANGE ST,ST AUGUSTINE
120123003200.00,2003,PAL ACADEMY CHARTER MIDDLE SCH,1,FALSE,open,regular school,yes,primary,209,no,Missing/not reported,202 - 13TH AVENUE E,BRADENTON
120123003200.00,2004,PAL ACADEMY CHARTER MIDDLE SCH,1,FALSE,open,regular school,yes,primary,198,no,Missing/not reported,202 - 13TH AVENUE E,BRADENTON
120123003200.00,2005,PAL ACADEMY CHARTER MIDDLE SCH,1,TRUE,open,other/alternative school,yes,primary,178,no,Missing/not reported,202 - 13TH AVE E,BRADENTON
120123003200.00,2006,PAL ACADEMY CHARTER MIDDLE SCHOOL,1,TRUE,open,other/alternative school,yes,primary,158,no,No,202 - 13TH AVE E,BRADENTON
120123003200.00,2007,PAL ACADEMY CHARTER MIDDLE SCHOOL,1,TRUE,open,other/alternative school,yes,primary,133,no,No,202 - 13TH AVE E,BRADENTON
120123003200.00,2008,PAL ACADEMY CHARTER MIDDLE SCHOOL,1,FALSE,open,regular school,yes,primary,201,no,No,202 - 13TH AVE EAST,BRADENTON
120123003200.00,2009,PAL ACADEMY CHARTER MIDDLE SCHOOL,1,FALSE,open,regular school,yes,primary,229,no,No,202 13TH AVE EAST,BRADENTON
120123003200.00,1999,PAL ACADEMY CHARTER MIDDLE SCHOOL (FORMERLY SCHOOL,1,FALSE,open,regular school,yes,,188,no,Missing/not reported,202 - 13TH AVENUE E,BRADENTON
120123003200.00,2000,PAL ACADEMY CHARTER MIDDLE SCHOOL (FORMERLY SCHOOL,1,FALSE,open,regular school,yes,primary,208,no,Missing/not reported,202 - 13TH AVENUE E,BRADENTON
120123003200.00,2001,PAL ACADEMY CHARTER MIDDLE SCHOOL (FORMERLY SCHOOL,1,FALSE,open,regular school,yes,primary,209,no,Missing/not reported,Missing/not reported,BRADENTON
120123003200.00,2002,PAL ACADEMY CHARTER MIDDLE SCHOOL (FORMERLY SCHOOL,1,FALSE,open,regular school,yes,primary,220,no,Missing/not reported,202 - 13TH AVENUE E,BRADENTON
120123003612.00,1999,PAL OPPORTUNITY CHARTER SCHOOL,1,FALSE,new,regular school,yes,,61,,Missing/not reported,202 13TH AVENUE E,BRADENTON
120123003612.00,2000,PAL OPPORTUNITY CHARTER SCHOOL,1,TRUE,open,other/alternative school,yes,other,99,,Missing/not reported,202 13TH AVENUE E,BRADENTON
120123003612.00,2001,PAL OPPORTUNITY CHARTER SCHOOL,1,TRUE,open,other/alternative school,yes,other,102,,Missing/not reported,Missing/not reported,BRADENTON
120123003612.00,2002,PAL OPPORTUNITY CHARTER SCHOOL,1,FALSE,open,regular school,yes,high,111,,Missing/not reported,202 13TH AVENUE E,BRADENTON
120123003612.00,2003,PAL OPPORTUNITY CHARTER SCHOOL,1,FALSE,open,regular school,yes,high,86,,Missing/not reported,202 13TH AVENUE E,BRADENTON
120123003612.00,2004,PAL OPPORTUNITY CHARTER SCHOOL,1,FALSE,open,regular school,yes,high,66,,Missing/not reported,202 13TH AVENUE E,BRADENTON
120123003612.00,2005,PAL OPPORTUNITY CHARTER SCHOOL,1,FALSE,open,regular school,yes,high,70,,Missing/not reported,202 13TH AVE E,BRADENTON
120123003612.00,2006,PAL OPPORTUNITY CHARTER SCHOOL,1,FALSE,open,regular school,yes,high,70,,No,202 13TH AVE E,BRADENTON
120123003612.00,2007,PAL OPPORTUNITY CHARTER SCHOOL,1,FALSE,open,regular school,yes,high,57,,No,202 13TH AVE E,BRADENTON
120123003612.00,2008,PAL OPPORTUNITY CHARTER SCHOOL,1,FALSE,open,regular school,yes,high,47,,No,202 13TH AVE EAST,BRADENTON
120123003612.00,2009,PAL OPPORTUNITY CHARTER SCHOOL,0,FALSE,closed,regular school,yes,not applicable,,,No,202 13TH AVE EAST,BRADENTON
120150003230.00,1999,PALM BEACH HALFWAY HOUSE,0,FALSE,open,regular school,no,,19,,Missing/not reported,70 E 30TH ST,RIVIERA BEACH
120150003230.00,2000,PALM BEACH HALFWAY HOUSE,0,FALSE,open,regular school,no,other,20,,Missing/not reported,70 E 30TH ST,RIVIERA BEACH
120150003230.00,2001,PALM BEACH HALFWAY HOUSE,0,FALSE,open,regular school,no,other,20,,Missing/not reported,Missing/not reported,RIVIERA BEACH
120150003230.00,2002,PALM BEACH HALFWAY HOUSE,0,FALSE,open,regular school,no,other,19,,Missing/not reported,70 E 30TH ST,RIVIERA BEACH
120150003230.00,2003,PALM BEACH HALFWAY HOUSE,0,FALSE,open,regular school,no,other,15,,Missing/not reported,70 E 30TH STREET,RIVIERA BEACH
120150003230.00,2004,PALM BEACH HALFWAY HOUSE,0,FALSE,open,regular school,no,other,18,,Missing/not reported,70 E 30TH STREET,RIVIERA BEACH
120150003230.00,2005,PALM BEACH HALFWAY HOUSE,0,TRUE,closed,other/alternative school,not applicable,not applicable,0,,Not applicable,70 E 30TH ST,RIVIERA BEACH
120060000853.00,1999,QUINCY EDUCATIONAL ACADEMY,0,TRUE,open,other/alternative school,no,,94,no,Missing/not reported,500 WEST KING STREET,QUINCY
120060000853.00,2000,QUINCY EDUCATIONAL ACADEMY,0,TRUE,open,other/alternative school,no,other,117,no,Missing/not reported,500 WEST KING STREET,QUINCY
120060000853.00,2001,QUINCY EDUCATIONAL ACADEMY,0,TRUE,open,other/alternative school,no,other,114,no,Missing/not reported,Missing/not reported,QUINCY
120060000853.00,2002,QUINCY EDUCATIONAL ACADEMY,0,FALSE,open,regular school,no,other,77,no,Missing/not reported,500 WEST KING STREET,QUINCY
120171002965.00,1999,SOUTH SEMINOLE HOSPITAL,0,FALSE,open,regular school,no,,4,,Missing/not reported,555 WEST STATE ROAD 434,LONGWOOD
120171002965.00,2000,SOUTH SEMINOLE HOSPITAL,0,FALSE,open,regular school,no,other,2,,Missing/not reported,400 EAST LAKE MARY BLVD.,SANFORD
120171002965.00,2001,SOUTH SEMINOLE HOSPITAL,0,FALSE,open,regular school,no,other,4,,Missing/not reported,Missing/not reported,SANFORD
120171002965.00,2002,SOUTH SEMINOLE HOSPITAL,0,FALSE,inactive,regular school,no,not applicable,0,,Missing/not reported,400 EAST LAKE MARY BLVD.,SANFORD
120171002965.00,2003,SOUTH SEMINOLE HOSPITAL,0,TRUE,closed,other/alternative school,not applicable,not applicable,0,,Not applicable,400 EAST LAKE MARY BOULEV,SANFORD
120138007669.00,2009,SOUTHSIDE CENTER,1,TRUE,new,other/alternative school,no,other,180,no,No,650 PEARL ST,CRESTVIEW
120138007669.00,2010,SOUTHSIDE CENTER,1,TRUE,open,other/alternative school,no,primary,151,no,No,650 PEARL ST,CRESTVIEW
120138007669.00,2011,SOUTHSIDE CENTER,1,FALSE,open,regular school,no,primary,178,no,No,650 PEARL ST,CRESTVIEW
120138007669.00,2012,SOUTHSIDE CENTER,1,FALSE,open,regular school,no,primary,209,no,No,650 SOUTH PEARL ST,CRESTVIEW
120138007669.00,2013,SOUTHSIDE CENTER,1,FALSE,open,regular school,no,primary,219,no,No,650 SOUTH PEARL ST,CRESTVIEW
120138007669.00,2014,SOUTHSIDE CENTER,1,FALSE,open,regular school,no,other,298,no,No,650 S PEARL ST,CRESTVIEW
120138007669.00,2015,SOUTHSIDE CENTER,1,FALSE,open,regular school,no,other,345,no,No,650 S PEARL ST,CRESTVIEW
120138007669.00,2016,SOUTHSIDE PRIMARY SCHOOL,1,FALSE,open,regular school,no,other,360,no,No,650 S PEARL ST,CRESTVIEW
120138007669.00,2017,SOUTHSIDE PRIMARY SCHOOL,1,FALSE,open,regular school,no,primary,342,no,No,650 S PEARL ST,CRESTVIEW
120138007669.00,2018,SOUTHSIDE PRIMARY SCHOOL,1,FALSE,open,regular school,no,primary,323,no,No,650 S PEARL ST,CRESTVIEW
120123003200.00,2010,TEAM SUCCESS A SCHOOL OF EXCELLENCE,1,FALSE,open,regular school,yes,primary,271,no,No,202 13TH AVE EAST,BRADENTON
120123003200.00,2011,TEAM SUCCESS A SCHOOL OF EXCELLENCE,1,FALSE,open,regular school,yes,primary,296,no,No,202 13TH AVE EAST,BRADENTON
120123003200.00,2012,TEAM SUCCESS A SCHOOL OF EXCELLENCE,1,FALSE,open,regular school,yes,primary,325,no,No,202 13TH AVE EAST,BRADENTON
120123003200.00,2013,TEAM SUCCESS A SCHOOL OF EXCELLENCE,1,FALSE,open,regular school,yes,primary,344,no,No,202 13TH AVE EAST,BRADENTON
120123003200.00,2014,TEAM SUCCESS A SCHOOL OF EXCELLENCE,1,FALSE,open,regular school,yes,primary,390,no,No,202 13TH AVE E,BRADENTON
120123003200.00,2015,TEAM SUCCESS A SCHOOL OF EXCELLENCE,1,FALSE,open,regular school,yes,primary,492,no,No,202 13TH AVE E,BRADENTON
120123003200.00,2016,TEAM SUCCESS A SCHOOL OF EXCELLENCE,1,FALSE,open,regular school,yes,primary,559,no,No,202 13TH AVE E,BRADENTON
120123003200.00,2017,TEAM SUCCESS A SCHOOL OF EXCELLENCE,1,FALSE,open,regular school,yes,other,696,no,No,202 13TH AVE E,BRADENTON
120123003200.00,2018,TEAM SUCCESS A SCHOOL OF EXCELLENCE,1,FALSE,open,regular school,yes,other,776,no,No,202 13TH AVE E,BRADENTON
120099002327.00,1999,TEEN PARENT PROGRAM,0,FALSE,open,regular school,no,,2,no,Missing/not reported,N/A,JEFFERSON CO
120099002327.00,2000,TEEN PARENT PROGRAM,0,TRUE,open,other/alternative school,no,other,2,no,Missing/not reported,1490 W. WASHINGTON ST.,MONTICELLO
120099002327.00,2001,TEEN PARENT PROGRAM,0,FALSE,open,regular school,no,other,1,no,Missing/not reported,Missing/not reported,MONTICELLO
120099002327.00,2002,TEEN PARENT PROGRAM,0,FALSE,open,regular school,no,primary,2,no,Missing/not reported,N/A,JEFFERSON CO
120099002327.00,2003,TEEN PARENT PROGRAM,0,FALSE,closed,regular school,not applicable,not applicable,0,no,Not applicable,N/A,JEFFERSON CO
120144003741.00,2009,UCP CHARTER,1,FALSE,open,regular school,yes,primary,137,no,No,3305 SOUTH ORANGE AVE,ORLANDO
120144003741.00,2010,UCP CHARTER,1,FALSE,open,regular school,yes,primary,126,no,No,3305 SOUTH ORANGE AVE,ORLANDO
120144003741.00,2011,UCP CHARTER,1,FALSE,open,regular school,yes,primary,136,no,No,3305 SOUTH ORANGE AVE,ORLANDO
120144003741.00,2012,UCP CHARTER,1,FALSE,open,regular school,yes,primary,159,no,No,3305 SOUTH ORANGE AVE,ORLANDO
120144003741.00,2013,UCP CHARTER,1,FALSE,open,regular school,yes,primary,234,no,No,3305 SOUTH ORANGE AVE,ORLANDO
120144003741.00,2014,UCP CHARTER,1,FALSE,open,regular school,yes,primary,285,no,No,3305 S ORANGE AVE,ORLANDO
120144003741.00,2015,UCP CHARTER,1,FALSE,open,regular school,yes,primary,154,no,No,3305 S ORANGE AVE,ORLANDO
120144003741.00,2001,UCP CHARTER SCHOOL,1,FALSE,new,regular school,yes,primary,177,no,Missing/not reported,Missing/not reported,ORLANDO
120144003741.00,2002,UCP CHARTER SCHOOL,1,FALSE,open,regular school,yes,primary,181,no,Missing/not reported,3305 SOUTH ORANGE AVENUE,ORLANDO
120144003741.00,2003,UCP CHARTER SCHOOL,1,FALSE,open,regular school,yes,primary,158,no,Missing/not reported,3305 S ORANGE AVENUE,ORLANDO
120144003741.00,2004,UCP CHARTER SCHOOL,1,FALSE,open,regular school,yes,primary,170,no,Missing/not reported,3305 S ORANGE AVENUE,ORLANDO
120144003741.00,2005,UCP CHARTER SCHOOL,1,FALSE,open,regular school,yes,primary,162,no,Missing/not reported,3305 S ORANGE AVE,ORLANDO
120144003741.00,2006,UCP CHARTER SCHOOL,1,FALSE,open,regular school,yes,primary,170,no,No,3305 S ORANGE AVE,ORLANDO
120144003741.00,2007,UCP CHARTER SCHOOL,1,FALSE,open,regular school,yes,primary,155,no,No,3305 S ORANGE AVE,ORLANDO
120144003741.00,2008,UCP CHARTER SCHOOL,1,FALSE,open,regular school,yes,primary,126,no,No,3305 SOUTH ORANGE AVE,ORLANDO
120144003741.00,2018,UCP DOWNTOWN CHARTER,1,TRUE,open,other/alternative school,yes,primary,165,no,No,4680 LAKE UNDERHILL RD,ORLANDO
120144003741.00,2016,UCP ORANGE CHARTER,1,FALSE,open,regular school,yes,primary,132,no,No,4680 LAKE UNDERHILL RD,ORLANDO
120144003741.00,2017,UCP ORANGE CHARTER,1,FALSE,open,regular school,yes,primary,166,no,No,4680 LAKE UNDERHILL RD,ORLANDO
120147003752.00,2014,UCP OSCEOLA CHARTER SCHOOL,1,FALSE,open,regular school,yes,primary,63,no,No,448 W DONEGAN AVE,KISSIMMEE
120147003752.00,2015,UCP OSCEOLA CHARTER SCHOOL,1,FALSE,open,regular school,yes,primary,94,no,No,1820 ARMSTRONG BLVD,KISSIMMEE
120147003752.00,2016,UCP OSCEOLA CHARTER SCHOOL,1,FALSE,open,regular school,yes,primary,132,no,No,1820 ARMSTRONG BLVD,KISSIMMEE
120147003752.00,2017,UCP OSCEOLA CHARTER SCHOOL,1,FALSE,open,regular school,yes,primary,175,no,No,1820 ARMSTRONG BLVD,KISSIMMEE
120147003752.00,2018,UCP OSCEOLA CHARTER SCHOOL,1,TRUE,open,other/alternative school,yes,primary,177,no,No,1820 ARMSTRONG BLVD,KISSIMMEE
120147003752.00,2003,UCP OSCEOLA CHILD DEVELOPMENT,1,FALSE,open,regular school,yes,primary,43,no,Missing/not reported,448 W DONEGAN AVENUE,KISSIMMEE
120147003752.00,2004,UCP OSCEOLA CHILD DEVELOPMENT,1,FALSE,open,regular school,yes,primary,55,no,Missing/not reported,448 W DONEGAN AVENUE,KISSIMMEE
120147003752.00,2005,UCP OSCEOLA CHILD DEVELOPMENT,1,FALSE,open,regular school,yes,primary,61,no,Missing/not reported,448 W DONEGAN AVE,KISSIMMEE
120147003752.00,2006,UCP OSCEOLA CHILD DEVELOPMENT,1,FALSE,open,regular school,yes,primary,56,no,No,448 W DONEGAN AVE,KISSIMMEE
120147003752.00,2007,UCP OSCEOLA CHILD DEVELOPMENT,1,FALSE,open,regular school,yes,primary,58,no,No,448 W DONEGAN AVE,KISSIMMEE
120147003752.00,2008,UCP OSCEOLA CHILD DEVELOPMENT,1,FALSE,open,regular school,yes,primary,59,no,No,448 WEST DONEGAN AVE,KISSIMMEE
120147003752.00,2009,UCP OSCEOLA CHILD DEVELOPMENT,1,FALSE,open,regular school,yes,primary,58,no,No,448 WEST DONEGAN AVE,KISSIMMEE
